country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","08-03-2025 22:00:00",13.1276288,78.1570122,OZONE,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","08-03-2025 22:00:00",15.347630,76.181767,PM10,38,100,59
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","08-03-2025 22:00:00",15.347630,76.181767,CO,44,54,45
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","08-03-2025 22:00:00",12.415911,75.735050,PM2.5,44,60,52
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","08-03-2025 22:00:00",12.415911,75.735050,NO2,2,9,6
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","08-03-2025 22:00:00",12.415911,75.735050,NH3,1,1,1
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","08-03-2025 22:00:00",12.889250,74.853000,NO2,9,17,12
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB","08-03-2025 22:00:00",16.208139,77.348417,PM2.5,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","08-03-2025 22:00:00",12.733409,77.298051,PM10,87,135,108
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","08-03-2025 22:00:00",12.733409,77.298051,NO2,2,9,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","08-03-2025 22:00:00",13.940000,75.555917,SO2,4,4,4
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","08-03-2025 22:00:00",13.377516,77.099072,NO2,18,19,18
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","08-03-2025 22:00:00",13.34194444,74.74694444,PM2.5,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","08-03-2025 22:00:00",10.073232,76.302765,NH3,1,1,1
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","08-03-2025 22:00:00",10.073232,76.302765,SO2,3,3,3
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","08-03-2025 22:00:00",10.073232,76.302765,CO,16,104,75
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","08-03-2025 22:00:00",11.875000,75.373200,PM2.5,42,52,48
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","08-03-2025 22:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","08-03-2025 22:00:00",8.8787,76.6073,SO2,1,4,2
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","08-03-2025 22:00:00",8.563700,76.886500,SO2,1,8,5
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","08-03-2025 22:00:00",8.5149093,76.9435879,PM2.5,29,500,370
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","08-03-2025 22:00:00",8.5149093,76.9435879,NH3,3,7,4
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","08-03-2025 22:00:00",10.532400,76.215900,PM2.5,51,67,57
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","08-03-2025 22:00:00",10.532400,76.215900,NO2,8,11,10
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","08-03-2025 22:00:00",10.532400,76.215900,OZONE,30,31,31
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","08-03-2025 22:00:00",14.791800,75.389600,OZONE,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","08-03-2025 22:00:00",15.3714823,75.1160168,PM2.5,39,41,39
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","08-03-2025 22:00:00",14.816666,74.141003,PM10,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","08-03-2025 22:00:00",14.816666,74.141003,SO2,NA,NA,NA
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","08-03-2025 22:00:00",13.1276288,78.1570122,NH3,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","08-03-2025 22:00:00",23.210494,77.425409,PM2.5,7,187,50
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","08-03-2025 22:00:00",23.233584,77.400574,PM2.5,3,60,22
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","08-03-2025 22:00:00",23.81748678,79.446246,SO2,22,25,24
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","08-03-2025 22:00:00",22.9682591,76.064118,CO,8,44,22
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","08-03-2025 22:00:00",26.259242,78.216432,PM2.5,28,383,176
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","08-03-2025 22:00:00",26.259242,78.216432,OZONE,4,56,39
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","08-03-2025 22:00:00",22.7289,75.8076,PM10,26,113,56
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","08-03-2025 22:00:00",22.7289,75.8076,OZONE,4,15,10
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","08-03-2025 22:00:00",22.4310,75.5213,NH3,6,9,7
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","08-03-2025 22:00:00",22.6780,75.8559,SO2,52,55,54
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","08-03-2025 22:00:00",22.7084,75.8815,SO2,29,35,32
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","08-03-2025 22:00:00",22.7084,75.8815,CO,15,26,16
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","08-03-2025 22:00:00",23.163174,79.973061,CO,6,33,18
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","08-03-2025 22:00:00",23.142888,79.916147,SO2,4,14,8
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","08-03-2025 22:00:00",23.50016,80.23284,PM10,57,370,153
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","08-03-2025 22:00:00",24.108970,82.645580,PM10,69,304,150
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","08-03-2025 22:00:00",24.108970,82.645580,OZONE,3,129,76
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","08-03-2025 22:00:00","23.182719 ","75.768218 ",PM10,20,97,58
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","08-03-2025 22:00:00","23.182719 ","75.768218 ",NH3,2,2,2
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","08-03-2025 22:00:00","23.182719 ","75.768218 ",CO,17,99,43
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","08-03-2025 22:00:00",19.10122,74.73339,SO2,1,3,2
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","08-03-2025 22:00:00",20.719516,77.000253,PM2.5,38,307,102
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","08-03-2025 22:00:00",20.719516,77.000253,CO,34,88,48
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","08-03-2025 22:00:00",20.9402359,77.7895248,NO2,6,56,25
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","08-03-2025 22:00:00",20.918946,74.776388,NH3,3,4,3
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","08-03-2025 22:00:00",20.918946,74.776388,SO2,2,9,5
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","08-03-2025 22:00:00",19.854616,75.905894,OZONE,39,100,75
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","08-03-2025 22:00:00",19.25292,73.142019,PM10,117,198,155
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","08-03-2025 22:00:00",19.25292,73.142019,NO2,5,14,8
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","08-03-2025 22:00:00",19.25292,73.142019,SO2,4,12,7
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","08-03-2025 22:00:00",19.192056,72.9585188,PM2.5,26,131,90
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","08-03-2025 22:00:00",16.6870449,74.2505872,PM10,33,124,82
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","08-03-2025 22:00:00",16.6870449,74.2505872,NO2,11,18,14
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","08-03-2025 22:00:00",16.6870449,74.2505872,NH3,9,17,12
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-03-2025 22:00:00",19.309073,73.057223,PM10,49,211,124
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-03-2025 22:00:00",19.309073,73.057223,CO,28,113,30
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-03-2025 22:00:00",19.309073,73.057223,OZONE,4,151,91
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","08-03-2025 22:00:00",19.786089,72.757971,NO2,17,97,42
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","08-03-2025 22:00:00",19.786089,72.757971,NH3,8,21,12
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","08-03-2025 22:00:00",19.962900,79.298714,PM10,106,315,187
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","08-03-2025 22:00:00",19.962900,79.298714,CO,9,17,11
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","08-03-2025 22:00:00",20.918946,74.776388,PM10,47,163,75
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","08-03-2025 22:00:00",20.939198,77.765701,CO,12,125,46
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","08-03-2025 22:00:00",19.875620,75.387310,NO2,4,158,48
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","08-03-2025 22:00:00",19.875620,75.387310,CO,4,77,12
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","08-03-2025 22:00:00",19.8389439,75.244448,OZONE,3,164,77
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","08-03-2025 22:00:00",19.863756,75.321188,PM2.5,44,170,74
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","08-03-2025 22:00:00",23.108440,77.511428,OZONE,31,40,36
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","08-03-2025 22:00:00",22.624758,75.675238,OZONE,31,107,74
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","08-03-2025 22:00:00",23.331731,75.045981,PM2.5,24,160,56
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","08-03-2025 22:00:00",23.331731,75.045981,PM10,62,218,116
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","08-03-2025 22:00:00",23.50016,80.23284,NH3,3,5,4
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","08-03-2025 22:00:00",24.2613009,80.7231783,PM2.5,1,25,13
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","08-03-2025 22:00:00",24.2613009,80.7231783,PM10,8,53,26
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","08-03-2025 22:00:00",19.16485,73.23409,PM2.5,72,219,147
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","08-03-2025 22:00:00",19.16485,73.23409,PM10,85,166,128
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","08-03-2025 22:00:00",19.16485,73.23409,CO,8,40,34
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","08-03-2025 22:00:00",19.16485,73.23409,OZONE,7,264,138
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","08-03-2025 22:00:00",23.838586,78.759431,PM10,18,88,38
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","08-03-2025 22:00:00",23.838586,78.759431,NH3,1,1,1
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","08-03-2025 22:00:00",23.838586,78.759431,OZONE,42,73,57
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","08-03-2025 22:00:00",23.108440,77.511428,NH3,4,11,7
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-03-2025 22:00:00",18.9767,72.8380,OZONE,2,282,88
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-03-2025 22:00:00",19.0364585,72.8954371,OZONE,28,190,93
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-03-2025 22:00:00",19.10078,72.87462,NO2,24,50,38
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-03-2025 22:00:00",19.10078,72.87462,SO2,16,23,21
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-03-2025 22:00:00",19.10078,72.87462,CO,19,39,23
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","08-03-2025 22:00:00",18.910000,72.820000,NO2,22,32,25
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","08-03-2025 22:00:00",19.04946,72.9230,PM2.5,35,329,178
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","08-03-2025 22:00:00",19.04946,72.9230,PM10,166,262,204
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-03-2025 22:00:00",19.083694,72.920967,PM2.5,58,166,101
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-03-2025 22:00:00",19.000084,72.856730,NH3,2,11,5
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-03-2025 22:00:00",19.000084,72.856730,SO2,5,27,11
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-03-2025 22:00:00",19.060498,72.923356,SO2,1,15,8
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-03-2025 22:00:00",19.000083,72.813993,PM2.5,38,225,88
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-03-2025 22:00:00",19.000083,72.813993,NO2,51,90,66
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-03-2025 22:00:00",19.000083,72.813993,NH3,2,3,2
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-03-2025 22:00:00",19.000083,72.813993,CO,16,65,42
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","08-03-2025 22:00:00",19.047000,72.874600,SO2,6,6,6
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","08-03-2025 22:00:00",19.047000,72.874600,CO,6,8,8
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","08-03-2025 22:00:00",19.047000,72.874600,OZONE,4,5,5
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","08-03-2025 22:00:00",18.39963,76.57452,NO2,NA,NA,NA
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","08-03-2025 22:00:00",18.1023399,73.4783687,NO2,10,78,24
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","08-03-2025 22:00:00",18.1023399,73.4783687,NH3,3,8,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","08-03-2025 22:00:00",18.1023399,73.4783687,SO2,4,122,26
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-03-2025 22:00:00",20.555712,74.529236,SO2,17,49,25
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","08-03-2025 22:00:00",19.296481,72.840923,PM2.5,78,239,121
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","08-03-2025 22:00:00",19.296481,72.840923,SO2,5,24,9
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","08-03-2025 22:00:00",19.065931,72.862131,NO2,30,178,105
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","08-03-2025 22:00:00",19.23241,72.86895,NH3,3,8,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","08-03-2025 22:00:00",19.23241,72.86895,OZONE,9,85,38
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","08-03-2025 22:00:00",19.2243333,72.8658113,PM2.5,42,216,92
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-03-2025 22:00:00",18.897756,72.813320,NO2,45,159,75
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-03-2025 22:00:00",18.897756,72.813320,NH3,5,10,8
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","08-03-2025 22:00:00",19.137500,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","08-03-2025 22:00:00",19.137500,72.915056,SO2,29,37,32
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-03-2025 22:00:00",19.0632143,72.8456324,PM10,62,197,110
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-03-2025 22:00:00",19.0632143,72.8456324,SO2,1,16,6
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","08-03-2025 22:00:00",16.7143745,74.2426398,CO,11,30,14
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","08-03-2025 22:00:00",19.19709,72.82204,PM10,85,242,133
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","08-03-2025 22:00:00",19.1750,72.9419,SO2,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","08-03-2025 22:00:00",18.547056,73.826908,CO,20,107,37
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","08-03-2025 22:00:00",18.547056,73.826908,OZONE,5,238,127
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","08-03-2025 22:00:00",18.664282,73.763966,NO2,13,63,33
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-03-2025 22:00:00"," 16.5038",74.3623,OZONE,6,183,66
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-03-2025 22:00:00",17.6336264,75.9132495,PM10,80,331,139
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-03-2025 22:00:00",17.6336264,75.9132495,NH3,6,28,15
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-03-2025 22:00:00",17.6336264,75.9132495,SO2,3,20,8
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","08-03-2025 22:00:00",17.65439,75.90649,PM10,94,204,137
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","08-03-2025 22:00:00",17.65439,75.90649,CO,23,155,155
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","08-03-2025 22:00:00",17.6599188,75.9063906,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.0630,73.1209,PM10,67,175,120
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.0630,73.1209,CO,17,77,25
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.0630,73.1209,OZONE,1,156,77
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.63673,73.82487,NH3,5,8,6
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.63673,73.82487,SO2,5,30,17
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.59051,73.77946,PM2.5,102,208,142
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.59051,73.77946,PM10,106,159,130
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.59051,73.77946,NH3,9,18,12
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","08-03-2025 22:00:00",18.614767,73.799516,NO2,25,169,80
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","08-03-2025 22:00:00",21.143383,79.048912,PM2.5,41,91,66
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","08-03-2025 22:00:00",21.143383,79.048912,OZONE,4,70,38
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","08-03-2025 22:00:00",19.173852,77.296291,NO2,11,86,45
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","08-03-2025 22:00:00",19.173852,77.296291,SO2,3,70,13
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-03-2025 22:00:00",20.0073285,73.7762427,PM2.5,37,209,103
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-03-2025 22:00:00",20.0073285,73.7762427,NH3,4,10,6
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","08-03-2025 22:00:00",20.021503,73.813844,PM2.5,47,176,87
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","08-03-2025 22:00:00",20.021503,73.813844,PM10,54,191,108
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","08-03-2025 22:00:00",19.950220,73.731480,PM2.5,31,335,125
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","08-03-2025 22:00:00",19.950220,73.731480,CO,2,40,18
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.090337,73.014232,SO2,5,25,14
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.090337,73.014232,OZONE,6,97,53
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.1135051,73.008978,NH3,1,1,1
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.1135051,73.008978,CO,29,52,33
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.0575752,73.0151367,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.0575752,73.0151367,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.02579,73.10297,PM10,68,234,138
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","08-03-2025 22:00:00",18.614767,73.799516,OZONE,18,155,130
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.616318,73.765797,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.616318,73.765797,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.616318,73.765797,CO,44,52,49
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","08-03-2025 22:00:00",18.605770,73.749976,PM2.5,167,302,232
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","08-03-2025 22:00:00",18.605770,73.749976,PM10,105,161,132
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","08-03-2025 22:00:00",18.605770,73.749976,OZONE,2,304,209
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","08-03-2025 22:00:00",18.459883,73.852193,NO2,24,34,28
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","08-03-2025 22:00:00",18.5011743,73.8165527,PM2.5,61,68,63
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","08-03-2025 22:00:00",18.5011743,73.8165527,NO2,12,13,12
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","08-03-2025 22:00:00",18.454450,73.854155,PM2.5,114,272,172
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","08-03-2025 22:00:00",18.454450,73.854155,PM10,82,142,116
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","08-03-2025 22:00:00",18.573040,73.927715,PM2.5,73,310,200
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","08-03-2025 22:00:00",18.536457,73.805454,OZONE,25,129,80
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","08-03-2025 22:00:00",19.26777,72.97182,PM10,108,320,148
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","08-03-2025 22:00:00",19.4458210,72.7988231,PM2.5,69,218,108
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","08-03-2025 22:00:00",19.4458210,72.7988231,CO,17,124,22
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","08-03-2025 22:00:00",24.8207389,93.9423085,NO2,7,8,8
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","08-03-2025 22:00:00",24.8207389,93.9423085,SO2,104,106,105
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","08-03-2025 22:00:00",18.9936162,72.8128113,NH3,2,5,5
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","08-03-2025 22:00:00",18.9936162,72.8128113,OZONE,25,28,25
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","08-03-2025 22:00:00",21.121801,79.04952,NO2,14,98,39
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","08-03-2025 22:00:00",21.121801,79.04952,CO,6,110,42
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","08-03-2025 22:00:00",21.14472,79.107595,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","08-03-2025 22:00:00",19.383200,72.820400,NH3,2,6,3
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","08-03-2025 22:00:00",19.10861,72.83622,PM10,73,160,113
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","08-03-2025 22:00:00",19.10861,72.83622,NH3,3,5,4
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","08-03-2025 22:00:00","20.48891     ","85.84768     ",CO,101,116,111
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","08-03-2025 22:00:00",21.643900,85.599355,NO2,5,13,9
