city,date,timezone,temperature_max,temperature_min,temperature_mean,humidity_max,humidity_min,humidity_mean,rain_sum,precipitation_hours,wind_speed_max,wind_speed_mean,wind_gusts_max,wind_direction,radiation_sum,cloudcover_mean
Chennai,2025-01-03,Asia/Kolkata,28.3,22.9,25.3,82.0,52.0,69.0,0.1,1.0,18.4,12.1,45.4,29.0,18.21,66.0
Chennai,2025-01-04,Asia/Kolkata,27.6,21.6,24.8,90.0,53.0,72.0,0.1,1.0,12.9,8.0,32.8,32.0,18.36,32.0
Chennai,2025-01-05,Asia/Kolkata,28.3,21.4,24.9,93.0,51.0,71.0,0.0,0.0,12.2,7.7,33.1,26.0,19.1,57.0
Chennai,2025-01-06,Asia/Kolkata,28.5,21.7,25.2,86.0,52.0,70.0,0.5,2.0,11.1,7.4,30.6,30.0,17.39,21.0
Chennai,2025-01-07,Asia/Kolkata,27.2,22.7,24.9,93.0,61.0,77.0,2.3,8.0,14.7,10.9,37.1,28.0,15.93,30.0
Chennai,2025-01-08,Asia/Kolkata,28.0,21.4,25.1,85.0,50.0,66.0,0.0,0.0,17.9,11.1,43.9,34.0,19.58,14.0
Chennai,2025-01-09,Asia/Kolkata,28.5,24.3,26.1,72.0,45.0,61.0,0.1,1.0,19.3,13.1,47.2,47.0,18.31,31.0
Chennai,2025-01-10,Asia/Kolkata,28.3,23.5,25.9,85.0,59.0,72.0,1.0,8.0,20.2,13.1,48.6,45.0,15.85,62.0
Chennai,2025-01-11,Asia/Kolkata,28.4,24.5,26.2,80.0,54.0,66.0,0.0,0.0,19.5,15.0,48.2,43.0,18.02,88.0
Chennai,2025-01-12,Asia/Kolkata,26.8,24.0,25.4,87.0,68.0,75.0,1.4,7.0,16.7,12.7,40.0,28.0,5.34,81.0
Chennai,2025-01-13,Asia/Kolkata,26.9,23.6,25.4,94.0,77.0,84.0,4.6,17.0,19.2,12.5,46.1,55.0,12.96,71.0
Chennai,2025-01-14,Asia/Kolkata,28.1,24.5,26.1,86.0,65.0,75.0,0.3,2.0,19.8,13.9,47.9,43.0,18.43,67.0
Chennai,2025-01-15,Asia/Kolkata,28.8,25.2,26.6,77.0,58.0,69.0,0.0,0.0,20.8,16.2,50.0,49.0,18.71,35.0
Chennai,2025-01-16,Asia/Kolkata,28.3,24.8,26.1,73.0,57.0,67.0,0.1,1.0,19.3,14.1,46.8,52.0,17.83,37.0
Chennai,2025-01-17,Asia/Kolkata,27.3,23.7,25.5,81.0,62.0,70.0,0.4,3.0,20.1,14.7,48.6,45.0,17.78,30.0
Chennai,2025-01-18,Asia/Kolkata,28.2,23.1,25.4,90.0,55.0,72.0,2.1,4.0,20.5,15.4,48.6,29.0,9.17,87.0
Chennai,2025-01-19,Asia/Kolkata,27.3,23.3,25.2,95.0,74.0,85.0,12.1,13.0,20.0,15.2,47.9,34.0,15.1,98.0
Chennai,2025-01-20,Asia/Kolkata,27.5,23.2,25.1,91.0,62.0,78.0,0.0,0.0,18.0,12.0,43.6,22.0,19.49,79.0
Chennai,2025-01-21,Asia/Kolkata,27.8,22.3,25.0,84.0,56.0,72.0,0.0,0.0,12.1,10.0,32.0,36.0,19.56,57.0
Chennai,2025-01-22,Asia/Kolkata,28.3,22.3,25.3,87.0,57.0,74.0,0.0,0.0,14.8,9.1,38.5,35.0,18.6,40.0
Chennai,2025-01-23,Asia/Kolkata,28.9,22.5,25.7,88.0,52.0,72.0,0.0,0.0,11.8,8.4,32.8,55.0,19.04,64.0
Chennai,2025-01-24,Asia/Kolkata,28.5,21.7,25.1,88.0,48.0,70.0,0.0,0.0,14.1,7.7,38.5,45.0,19.54,33.0
Chennai,2025-01-25,Asia/Kolkata,28.6,21.5,24.9,91.0,50.0,73.0,0.1,1.0,14.5,8.9,37.8,32.0,20.46,51.0
Chennai,2025-01-26,Asia/Kolkata,28.6,19.9,24.6,97.0,54.0,78.0,0.0,0.0,12.0,7.8,34.9,25.0,20.78,80.0
Chennai,2025-01-27,Asia/Kolkata,29.2,20.7,25.0,97.0,48.0,77.0,0.0,0.0,10.8,7.3,32.4,40.0,20.19,62.0
Chennai,2025-01-28,Asia/Kolkata,29.4,22.0,25.8,97.0,41.0,70.0,0.0,0.0,11.4,6.2,34.2,68.0,20.92,84.0
Chennai,2025-01-29,Asia/Kolkata,28.9,22.0,25.8,86.0,48.0,66.0,0.0,0.0,15.8,9.4,42.1,39.0,21.33,51.0
Chennai,2025-01-30,Asia/Kolkata,30.7,23.0,26.3,85.0,54.0,73.0,0.0,0.0,15.2,9.7,40.3,39.0,19.86,32.0
Chennai,2025-01-31,Asia/Kolkata,30.0,23.0,26.6,98.0,62.0,81.0,0.4,4.0,14.1,8.1,37.1,81.0,19.95,24.0
Chennai,2025-02-01,Asia/Kolkata,30.5,23.9,26.8,98.0,56.0,80.0,1.1,8.0,11.4,7.6,32.8,85.0,19.93,31.0
Chennai,2025-02-02,Asia/Kolkata,30.8,22.9,26.4,98.0,51.0,75.0,0.4,3.0,13.5,7.0,37.8,71.0,20.91,31.0
Chennai,2025-02-03,Asia/Kolkata,30.9,20.3,25.7,98.0,41.0,74.0,0.0,0.0,12.4,6.2,34.2,79.0,21.79,36.0
Chennai,2025-02-04,Asia/Kolkata,31.9,20.8,26.1,100.0,33.0,75.0,0.0,0.0,10.9,5.4,32.4,63.0,21.56,46.0
Chennai,2025-02-05,Asia/Kolkata,31.9,22.7,26.7,100.0,36.0,72.0,0.0,0.0,12.2,6.1,34.6,106.0,21.61,29.0
Chennai,2025-02-06,Asia/Kolkata,30.7,22.5,26.5,99.0,43.0,72.0,0.0,0.0,10.6,6.0,31.3,84.0,22.12,15.0
Chennai,2025-02-07,Asia/Kolkata,30.9,21.9,26.1,98.0,47.0,77.0,0.0,0.0,11.6,5.8,34.2,72.0,21.55,69.0
Chennai,2025-02-08,Asia/Kolkata,31.5,21.9,26.5,99.0,43.0,76.0,0.0,0.0,12.2,6.3,35.3,66.0,21.5,66.0
Chennai,2025-02-09,Asia/Kolkata,30.4,22.2,26.5,99.0,51.0,76.0,0.2,2.0,12.3,7.7,35.3,60.0,20.75,50.0
Chennai,2025-02-10,Asia/Kolkata,30.3,23.7,27.1,90.0,37.0,65.0,0.1,1.0,13.0,9.2,34.6,67.0,21.95,47.0
Chennai,2025-02-11,Asia/Kolkata,30.9,23.0,26.7,87.0,36.0,66.0,0.0,0.0,13.3,6.8,36.7,84.0,22.96,82.0
Chennai,2025-02-12,Asia/Kolkata,31.5,21.4,26.1,98.0,41.0,73.0,0.0,0.0,12.2,6.1,34.9,85.0,22.98,70.0
Chennai,2025-02-13,Asia/Kolkata,31.7,21.0,25.9,98.0,39.0,73.0,0.0,0.0,12.2,6.5,33.8,138.0,23.36,70.0
Chennai,2025-02-14,Asia/Kolkata,32.2,20.7,25.9,98.0,37.0,74.0,0.0,0.0,12.4,7.8,34.6,159.0,22.74,22.0
Chennai,2025-02-15,Asia/Kolkata,31.3,21.8,26.3,98.0,49.0,76.0,0.0,0.0,14.4,8.6,39.6,142.0,22.9,38.0
Chennai,2025-02-16,Asia/Kolkata,31.6,22.8,26.9,96.0,44.0,72.0,0.0,0.0,13.4,9.3,37.4,117.0,23.26,9.0
Chennai,2025-02-17,Asia/Kolkata,31.2,23.1,27.0,94.0,48.0,73.0,0.0,0.0,13.0,7.7,36.7,125.0,22.74,16.0
Chennai,2025-02-18,Asia/Kolkata,31.0,22.7,26.7,96.0,48.0,72.0,0.0,0.0,14.1,7.6,39.2,146.0,22.94,22.0
Chennai,2025-02-19,Asia/Kolkata,31.0,21.8,26.5,95.0,50.0,74.0,0.0,0.0,13.5,8.1,37.4,139.0,23.34,6.0
Chennai,2025-02-20,Asia/Kolkata,31.1,22.7,27.0,93.0,47.0,72.0,0.0,0.0,12.6,8.0,36.7,140.0,23.33,9.0
Chennai,2025-02-21,Asia/Kolkata,31.1,23.7,27.1,94.0,51.0,73.0,0.3,3.0,11.9,6.5,34.6,87.0,22.92,21.0
Chennai,2025-02-22,Asia/Kolkata,31.4,23.5,27.2,93.0,55.0,74.0,0.0,0.0,14.5,6.8,39.6,99.0,22.93,14.0
Chennai,2025-02-23,Asia/Kolkata,32.4,23.5,27.5,95.0,46.0,73.0,0.0,0.0,12.7,7.3,37.1,106.0,23.16,10.0
Chennai,2025-02-24,Asia/Kolkata,31.0,23.4,27.3,97.0,52.0,76.0,0.0,0.0,15.7,9.5,42.5,57.0,22.93,11.0
Chennai,2025-02-25,Asia/Kolkata,31.3,24.0,27.9,93.0,47.0,69.0,0.0,0.0,17.1,11.7,45.4,39.0,23.67,30.0
Chennai,2025-02-26,Asia/Kolkata,31.5,25.4,28.1,85.0,47.0,69.0,0.0,0.0,19.1,14.1,46.8,40.0,23.79,15.0
Chennai,2025-02-27,Asia/Kolkata,31.2,24.8,27.9,87.0,48.0,70.0,0.0,0.0,16.7,12.3,42.8,46.0,23.51,74.0
Chennai,2025-02-28,Asia/Kolkata,31.0,25.1,28.0,85.0,55.0,71.0,0.1,1.0,17.8,12.3,46.8,49.0,21.67,82.0
Chennai,2025-03-01,Asia/Kolkata,30.8,25.7,28.2,87.0,62.0,74.0,0.4,4.0,16.3,11.6,42.8,69.0,22.61,26.0
Chennai,2025-03-02,Asia/Kolkata,32.2,25.6,28.4,88.0,52.0,74.0,0.0,0.0,13.0,8.3,36.7,90.0,23.59,57.0
Chennai,2025-03-03,Asia/Kolkata,32.9,24.6,28.3,98.0,51.0,77.0,0.0,0.0,14.9,7.1,41.0,127.0,23.35,67.0
Chennai,2025-03-04,Asia/Kolkata,33.1,23.8,28.2,99.0,47.0,76.0,0.0,0.0,14.0,8.2,38.9,150.0,24.47,76.0
Chennai,2025-03-05,Asia/Kolkata,34.4,23.8,28.4,98.0,41.0,74.0,0.0,0.0,13.5,8.8,36.7,153.0,23.42,67.0
Chennai,2025-03-06,Asia/Kolkata,35.2,23.6,28.9,98.0,29.0,66.0,0.0,0.0,16.6,8.7,42.8,64.0,24.75,46.0
Chennai,2025-03-07,Asia/Kolkata,33.0,22.8,27.5,90.0,35.0,68.0,0.0,0.0,14.1,8.2,39.2,101.0,25.55,59.0
Chennai,2025-03-08,Asia/Kolkata,25.7,23.1,,96.0,84.0,,,0.0,7.2,,18.4,,,
Chennai,2025-03-09,Asia/Kolkata,,,,,,,,0.0,,,,,,
Kolkata,2024-09-10,Asia/Kolkata,31.8,26.4,28.8,94.0,72.0,84.0,3.2,13.0,17.4,13.5,38.5,145.0,17.96,82.0
Kolkata,2024-09-11,Asia/Kolkata,31.8,26.3,28.7,96.0,74.0,87.0,6.6,10.0,11.2,7.3,27.0,141.0,16.49,93.0
Kolkata,2024-09-12,Asia/Kolkata,31.4,26.1,28.3,97.0,78.0,91.0,14.3,13.0,10.2,5.6,24.5,272.0,10.04,100.0
Kolkata,2024-09-13,Asia/Kolkata,31.6,25.5,28.1,96.0,79.0,88.0,24.4,10.0,17.8,11.3,37.1,307.0,11.16,100.0
Kolkata,2024-09-14,Asia/Kolkata,27.9,25.1,25.8,97.0,87.0,94.0,64.6,24.0,31.6,18.8,55.8,336.0,6.31,100.0
Kolkata,2024-09-15,Asia/Kolkata,26.9,24.8,25.6,97.0,85.0,93.0,25.3,24.0,26.6,21.2,51.5,178.0,5.43,100.0
Kolkata,2024-09-16,Asia/Kolkata,29.2,25.2,26.7,94.0,76.0,89.0,25.3,17.0,24.2,19.4,51.5,147.0,7.57,100.0
Kolkata,2024-09-17,Asia/Kolkata,32.6,25.3,28.6,96.0,58.0,81.0,0.5,4.0,18.1,12.2,35.3,133.0,21.8,52.0
Kolkata,2024-09-18,Asia/Kolkata,32.9,24.1,28.6,100.0,59.0,81.0,0.0,0.0,7.9,6.1,19.4,151.0,21.64,26.0
Kolkata,2024-09-19,Asia/Kolkata,32.6,25.7,29.0,97.0,67.0,84.0,0.1,1.0,7.2,4.9,18.4,293.0,17.37,79.0
Kolkata,2024-09-20,Asia/Kolkata,33.4,26.4,30.0,97.0,70.0,83.0,1.5,6.0,10.9,5.6,22.0,307.0,20.97,28.0
Kolkata,2024-09-21,Asia/Kolkata,33.3,25.9,29.4,95.0,68.0,83.0,4.5,6.0,9.9,5.5,24.5,358.0,19.86,92.0
Kolkata,2024-09-22,Asia/Kolkata,33.9,26.2,30.1,94.0,63.0,82.0,4.2,3.0,12.6,6.4,26.6,352.0,21.0,71.0
Kolkata,2024-09-23,Asia/Kolkata,33.5,26.5,28.9,97.0,70.0,89.0,12.6,8.0,17.1,7.2,32.4,143.0,14.18,97.0
Kolkata,2024-09-24,Asia/Kolkata,30.5,26.3,27.8,98.0,79.0,88.0,14.2,14.0,18.0,12.3,41.0,103.0,14.02,100.0
Kolkata,2024-09-25,Asia/Kolkata,28.0,25.3,26.1,96.0,87.0,94.0,34.0,20.0,18.8,13.4,36.4,133.0,5.57,100.0
Kolkata,2024-09-26,Asia/Kolkata,28.5,24.6,26.1,97.0,84.0,92.0,23.7,21.0,18.3,13.1,45.0,150.0,7.95,100.0
Kolkata,2024-09-27,Asia/Kolkata,30.4,24.3,27.0,97.0,77.0,89.0,6.2,13.0,20.0,12.6,43.2,158.0,15.9,99.0
Kolkata,2024-09-28,Asia/Kolkata,31.4,25.6,28.2,96.0,72.0,86.0,1.3,8.0,17.3,11.4,36.4,186.0,17.87,94.0
Kolkata,2024-09-29,Asia/Kolkata,32.4,26.3,28.8,97.0,74.0,87.0,1.0,4.0,15.1,8.3,28.8,220.0,18.47,96.0
Kolkata,2024-09-30,Asia/Kolkata,33.4,26.3,29.7,99.0,68.0,84.0,0.4,3.0,8.8,6.6,21.6,234.0,19.2,71.0
Kolkata,2024-10-01,Asia/Kolkata,34.2,26.6,29.9,96.0,65.0,85.0,13.6,5.0,13.1,5.8,24.5,270.0,18.55,99.0
Kolkata,2024-10-02,Asia/Kolkata,31.6,25.2,27.7,97.0,75.0,89.0,14.4,11.0,10.1,6.3,25.9,258.0,13.71,100.0
Kolkata,2024-10-03,Asia/Kolkata,31.5,26.4,28.1,97.0,77.0,89.0,3.6,8.0,10.9,4.6,23.4,236.0,14.43,96.0
Kolkata,2024-10-04,Asia/Kolkata,30.0,25.3,27.0,97.0,82.0,92.0,28.4,21.0,9.1,4.3,22.3,213.0,8.85,100.0
Kolkata,2024-10-05,Asia/Kolkata,30.1,24.8,26.6,98.0,82.0,92.0,13.6,13.0,4.5,2.7,16.9,159.0,11.39,96.0
Kolkata,2024-10-06,Asia/Kolkata,30.3,24.0,26.6,100.0,77.0,90.0,10.1,8.0,11.6,5.6,23.4,144.0,13.17,63.0
Kolkata,2024-10-07,Asia/Kolkata,30.7,24.3,26.9,99.0,79.0,92.0,14.5,13.0,11.2,5.3,30.6,126.0,15.79,74.0
Kolkata,2024-10-08,Asia/Kolkata,31.0,25.1,27.3,98.0,76.0,90.0,9.8,10.0,7.8,4.4,27.0,191.0,14.83,85.0
Kolkata,2024-10-09,Asia/Kolkata,29.8,25.0,26.8,98.0,84.0,91.0,14.9,8.0,13.1,5.6,26.3,218.0,13.47,73.0
Kolkata,2024-10-10,Asia/Kolkata,31.1,25.3,27.7,94.0,77.0,87.0,11.1,8.0,10.3,5.7,29.5,213.0,16.91,47.0
Kolkata,2024-10-11,Asia/Kolkata,32.0,25.4,28.1,96.0,71.0,87.0,3.6,7.0,10.6,6.5,28.4,217.0,18.1,52.0
Kolkata,2024-10-12,Asia/Kolkata,31.8,24.9,28.6,98.0,73.0,87.0,5.4,12.0,7.7,4.5,16.9,203.0,16.79,43.0
Kolkata,2024-10-13,Asia/Kolkata,31.9,24.9,28.3,96.0,64.0,86.0,3.8,8.0,8.5,4.7,16.9,323.0,16.82,31.0
Kolkata,2024-10-14,Asia/Kolkata,32.4,24.9,28.3,99.0,59.0,81.0,0.0,0.0,7.4,4.8,16.2,30.0,19.09,20.0
Kolkata,2024-10-15,Asia/Kolkata,31.5,24.9,27.3,95.0,62.0,85.0,5.8,7.0,9.3,4.5,17.3,358.0,17.28,51.0
Kolkata,2024-10-16,Asia/Kolkata,31.3,24.3,27.2,99.0,63.0,84.0,0.0,0.0,8.8,3.6,17.6,334.0,18.51,26.0
Kolkata,2024-10-17,Asia/Kolkata,30.9,24.5,26.7,97.0,72.0,90.0,8.0,7.0,9.9,4.6,25.6,48.0,15.84,69.0
Kolkata,2024-10-18,Asia/Kolkata,30.1,23.8,26.3,99.0,80.0,91.0,6.4,10.0,14.1,4.2,27.7,315.0,14.54,56.0
Kolkata,2024-10-19,Asia/Kolkata,30.4,23.6,26.6,99.0,72.0,88.0,7.8,12.0,11.2,4.5,24.1,325.0,16.41,84.0
Kolkata,2024-10-20,Asia/Kolkata,30.5,23.8,26.6,100.0,59.0,82.0,0.0,0.0,12.8,7.4,27.0,9.0,19.04,84.0
Kolkata,2024-10-21,Asia/Kolkata,30.4,23.3,26.3,93.0,64.0,82.0,0.0,0.0,13.0,7.8,28.1,358.0,18.64,33.0
Kolkata,2024-10-22,Asia/Kolkata,30.9,22.6,26.6,94.0,62.0,81.0,0.0,0.0,10.5,7.2,23.8,353.0,18.96,40.0
Kolkata,2024-10-23,Asia/Kolkata,29.5,23.9,26.3,89.0,75.0,84.0,1.9,3.0,17.1,12.1,34.6,34.0,11.17,96.0
Kolkata,2024-10-24,Asia/Kolkata,26.4,24.0,24.9,95.0,83.0,91.0,18.4,19.0,26.9,22.9,55.4,61.0,5.68,100.0
Kolkata,2024-10-25,Asia/Kolkata,25.8,24.1,24.9,96.0,91.0,93.0,57.1,23.0,24.7,20.6,45.7,98.0,1.41,100.0
Kolkata,2024-10-26,Asia/Kolkata,31.4,24.2,27.2,95.0,59.0,81.0,4.5,6.0,21.2,13.5,40.0,126.0,17.28,56.0
Kolkata,2024-10-27,Asia/Kolkata,30.5,23.9,26.9,96.0,70.0,86.0,1.5,5.0,11.5,7.4,24.8,129.0,15.29,21.0
Kolkata,2024-10-28,Asia/Kolkata,31.4,23.2,27.5,100.0,61.0,82.0,0.0,0.0,7.3,4.1,16.6,160.0,17.04,25.0
Kolkata,2024-10-29,Asia/Kolkata,31.3,23.5,27.3,96.0,60.0,82.0,0.0,0.0,9.2,5.2,16.2,220.0,17.2,3.0
Kolkata,2024-10-30,Asia/Kolkata,30.8,24.2,26.9,99.0,73.0,90.0,1.3,8.0,9.1,4.8,27.7,218.0,15.9,26.0
Kolkata,2024-10-31,Asia/Kolkata,31.2,24.2,26.9,99.0,72.0,88.0,1.8,6.0,10.0,5.4,23.0,236.0,16.43,33.0
Kolkata,2024-11-01,Asia/Kolkata,32.3,23.4,27.7,100.0,50.0,77.0,0.0,0.0,7.1,3.8,11.5,295.0,18.1,9.0
Kolkata,2024-11-02,Asia/Kolkata,31.3,23.3,27.3,94.0,51.0,72.0,0.0,0.0,7.1,3.6,15.5,8.0,17.87,1.0
Kolkata,2024-11-03,Asia/Kolkata,30.9,21.2,25.9,95.0,51.0,79.0,0.0,0.0,7.7,5.4,15.1,17.0,17.18,3.0
Kolkata,2024-11-04,Asia/Kolkata,30.2,21.5,26.0,97.0,55.0,78.0,0.0,0.0,7.5,5.1,15.5,18.0,16.71,4.0
Kolkata,2024-11-05,Asia/Kolkata,29.2,22.1,25.6,92.0,62.0,78.0,0.6,2.0,8.0,5.4,19.8,36.0,13.54,24.0
Kolkata,2024-11-06,Asia/Kolkata,29.4,22.3,25.6,94.0,58.0,80.0,1.3,1.0,11.8,5.9,29.2,88.0,14.98,23.0
Kolkata,2024-11-07,Asia/Kolkata,30.0,20.9,25.5,95.0,58.0,81.0,0.2,1.0,7.5,5.7,19.8,357.0,16.24,6.0
Kolkata,2024-11-08,Asia/Kolkata,30.2,21.6,25.7,94.0,56.0,78.0,0.0,0.0,10.7,6.9,23.8,34.0,16.2,4.0
Kolkata,2024-11-09,Asia/Kolkata,29.5,21.2,25.0,94.0,58.0,80.0,0.0,0.0,9.3,7.1,22.3,19.0,16.43,3.0
Kolkata,2024-11-10,Asia/Kolkata,29.9,21.0,24.8,95.0,54.0,80.0,0.0,0.0,8.9,6.9,21.2,20.0,16.78,1.0
Kolkata,2024-11-11,Asia/Kolkata,30.0,21.0,25.1,93.0,51.0,76.0,0.0,0.0,10.1,6.9,22.7,30.0,14.95,36.0
Kolkata,2024-11-12,Asia/Kolkata,29.9,20.2,25.5,95.0,53.0,75.0,0.0,0.0,10.1,5.4,23.0,7.0,15.7,87.0
Kolkata,2024-11-13,Asia/Kolkata,31.4,21.0,26.0,90.0,43.0,68.0,0.0,0.0,6.3,2.8,19.1,0.0,16.73,21.0
Kolkata,2024-11-14,Asia/Kolkata,30.8,21.7,25.6,82.0,33.0,62.0,0.0,0.0,9.7,4.4,24.5,1.0,17.01,2.0
Kolkata,2024-11-15,Asia/Kolkata,30.1,19.6,24.4,82.0,38.0,64.0,0.0,0.0,7.7,4.9,20.5,336.0,16.89,10.0
Kolkata,2024-11-16,Asia/Kolkata,29.2,18.8,23.4,77.0,36.0,61.0,0.0,0.0,8.7,5.5,23.4,337.0,16.99,0.0
Kolkata,2024-11-17,Asia/Kolkata,28.6,18.4,23.2,81.0,43.0,63.0,0.0,0.0,6.8,4.0,19.8,326.0,16.7,7.0
Kolkata,2024-11-18,Asia/Kolkata,27.9,18.8,23.0,84.0,45.0,64.0,0.0,0.0,7.4,4.2,19.1,306.0,16.61,0.0
Kolkata,2024-11-19,Asia/Kolkata,28.5,18.7,23.0,84.0,43.0,67.0,0.0,0.0,4.7,2.3,13.0,330.0,16.38,0.0
Kolkata,2024-11-20,Asia/Kolkata,29.0,17.4,23.3,86.0,43.0,68.0,0.0,0.0,8.0,3.5,18.7,302.0,15.85,14.0
Kolkata,2024-11-21,Asia/Kolkata,28.7,18.1,23.3,92.0,42.0,68.0,0.0,0.0,8.4,4.4,24.5,285.0,15.18,10.0
Kolkata,2024-11-22,Asia/Kolkata,28.7,18.4,23.3,83.0,41.0,65.0,0.0,0.0,7.8,4.0,23.0,327.0,15.12,6.0
Kolkata,2024-11-23,Asia/Kolkata,28.4,17.5,22.9,84.0,41.0,64.0,0.0,0.0,8.9,4.0,22.7,304.0,15.52,4.0
Kolkata,2024-11-24,Asia/Kolkata,28.1,17.2,22.7,82.0,41.0,62.0,0.0,0.0,7.2,4.2,18.7,323.0,15.63,56.0
Kolkata,2024-11-25,Asia/Kolkata,27.5,17.3,22.2,85.0,43.0,65.0,0.0,0.0,8.6,3.8,17.6,322.0,15.49,69.0
Kolkata,2024-11-26,Asia/Kolkata,27.3,17.9,22.4,85.0,42.0,65.0,0.0,0.0,6.8,3.4,21.2,346.0,15.38,47.0
Kolkata,2024-11-27,Asia/Kolkata,28.4,16.9,22.7,83.0,36.0,63.0,0.0,0.0,7.2,4.7,22.0,353.0,15.36,90.0
Kolkata,2024-11-28,Asia/Kolkata,28.7,18.5,23.5,88.0,43.0,68.0,0.0,0.0,9.2,6.1,26.6,31.0,14.64,94.0
Kolkata,2024-11-29,Asia/Kolkata,27.0,20.6,24.1,82.0,49.0,67.0,0.0,0.0,8.8,4.7,24.8,28.0,8.06,94.0
Kolkata,2024-11-30,Asia/Kolkata,23.7,19.0,21.8,93.0,61.0,77.0,0.7,4.0,11.9,5.4,29.5,19.0,7.35,84.0
Kolkata,2024-12-01,Asia/Kolkata,27.8,18.3,22.8,94.0,52.0,77.0,0.2,1.0,8.0,3.8,22.3,42.0,13.76,49.0
Kolkata,2024-12-02,Asia/Kolkata,23.6,20.0,21.7,91.0,66.0,79.0,0.1,1.0,9.4,4.4,23.0,356.0,7.31,72.0
Kolkata,2024-12-03,Asia/Kolkata,27.6,19.3,22.8,82.0,46.0,69.0,0.0,0.0,7.1,4.4,19.4,354.0,14.46,12.0
Kolkata,2024-12-04,Asia/Kolkata,27.1,17.8,22.0,89.0,51.0,75.0,0.0,0.0,4.7,3.7,15.5,50.0,14.7,10.0
Kolkata,2024-12-05,Asia/Kolkata,28.4,16.9,22.2,91.0,38.0,67.0,0.0,0.0,6.5,4.5,18.7,299.0,15.01,17.0
Kolkata,2024-12-06,Asia/Kolkata,26.7,16.4,21.3,87.0,41.0,66.0,0.0,0.0,7.1,4.1,18.0,349.0,14.92,0.0
Kolkata,2024-12-07,Asia/Kolkata,25.7,16.5,20.7,85.0,46.0,70.0,0.0,0.0,5.2,3.3,16.9,65.0,14.85,11.0
Kolkata,2024-12-08,Asia/Kolkata,25.9,15.6,20.6,82.0,41.0,67.0,0.0,0.0,5.6,3.6,14.8,84.0,14.75,34.0
Kolkata,2024-12-09,Asia/Kolkata,26.7,17.2,21.2,86.0,46.0,70.0,0.0,0.0,7.3,4.0,15.8,81.0,12.09,92.0
Kolkata,2024-12-10,Asia/Kolkata,26.3,17.3,20.9,93.0,50.0,77.0,1.3,2.0,6.4,4.6,19.4,357.0,14.24,62.0
Kolkata,2024-12-11,Asia/Kolkata,24.6,16.0,19.6,89.0,46.0,72.0,0.0,0.0,9.9,5.3,27.0,10.0,14.5,53.0
Kolkata,2024-12-12,Asia/Kolkata,24.2,13.3,18.4,81.0,41.0,67.0,0.0,0.0,8.1,5.6,23.4,1.0,15.1,82.0
Kolkata,2024-12-13,Asia/Kolkata,23.6,13.2,18.0,81.0,43.0,68.0,0.0,0.0,8.2,6.0,23.8,1.0,14.94,71.0
Kolkata,2024-12-14,Asia/Kolkata,23.5,13.2,17.8,82.0,45.0,67.0,0.0,0.0,8.0,6.0,20.5,357.0,15.08,24.0
Kolkata,2024-12-15,Asia/Kolkata,23.9,12.1,17.8,79.0,46.0,66.0,0.0,0.0,8.8,5.4,21.2,350.0,14.92,2.0
Kolkata,2024-12-16,Asia/Kolkata,24.9,13.2,18.9,92.0,51.0,74.0,0.0,0.0,6.0,3.6,20.5,343.0,14.72,0.0
Kolkata,2024-12-17,Asia/Kolkata,26.6,14.2,20.6,90.0,48.0,73.0,0.0,0.0,5.6,2.9,19.1,21.0,13.87,42.0
Kolkata,2024-12-18,Asia/Kolkata,27.1,15.6,21.0,91.0,42.0,70.0,0.0,0.0,5.8,4.2,17.6,356.0,14.36,83.0
Kolkata,2024-12-19,Asia/Kolkata,27.0,16.7,21.0,87.0,40.0,68.0,0.0,0.0,8.7,5.0,25.6,31.0,14.19,87.0
Kolkata,2024-12-20,Asia/Kolkata,26.6,15.8,21.0,89.0,46.0,71.0,0.7,2.0,8.5,5.0,22.0,84.0,13.54,93.0
Kolkata,2024-12-21,Asia/Kolkata,20.1,16.4,18.7,100.0,74.0,86.0,10.5,10.0,7.6,3.5,20.2,85.0,3.7,77.0
Kolkata,2024-12-22,Asia/Kolkata,25.3,16.1,19.9,100.0,57.0,84.0,0.0,0.0,9.0,5.4,22.3,41.0,13.18,84.0
Kolkata,2024-12-23,Asia/Kolkata,26.5,17.2,21.1,87.0,39.0,70.0,0.0,0.0,9.4,6.7,24.5,40.0,14.33,49.0
Kolkata,2024-12-24,Asia/Kolkata,26.0,17.5,21.2,83.0,46.0,69.0,0.0,0.0,6.2,3.6,15.8,17.0,13.1,54.0
Kolkata,2024-12-25,Asia/Kolkata,23.8,18.5,20.6,86.0,57.0,76.0,0.5,1.0,4.8,2.5,12.6,165.0,6.16,86.0
Kolkata,2024-12-26,Asia/Kolkata,27.1,17.2,21.6,94.0,43.0,72.0,0.0,0.0,8.1,4.8,20.9,18.0,13.93,13.0
Kolkata,2024-12-27,Asia/Kolkata,26.8,16.8,21.2,81.0,43.0,68.0,0.0,0.0,8.6,4.6,21.2,6.0,14.32,0.0
Kolkata,2024-12-28,Asia/Kolkata,26.3,15.8,20.9,85.0,45.0,69.0,0.0,0.0,7.6,3.9,20.9,355.0,14.43,0.0
Kolkata,2024-12-29,Asia/Kolkata,27.0,16.0,21.6,91.0,44.0,70.0,0.0,0.0,6.6,3.7,20.5,306.0,13.88,1.0
